user_id,track_id,album_score,has_album,artist_score,has_artist,genre_count,genre_max,genre_min,genre_mean,genre_var,evidence_count,album_artist_int,genre_artist_int,album_genre_int,user_mean,user_std,user_n_log,album_above_mean,artist_above_mean,genre_above_mean,alb_global_avg,art_global_avg,genre_global_avg,alb_nrat_log,art_nrat_log,genre_nrat_log,cf_score,cf_count_log,v2_score,label
200074,289311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.81018518518518,41.18764746461503,5.37989735354046,0.0,0.0,0.0,36.729729729729726,42.87188612099644,33.63004172461753,4.31748811353631,5.641907070938114,6.579251212010101,0.0,0.0,0.0,1
200074,142078,0.0,0.0,0.0,0.0,1.0,81.0,81.0,81.0,0.0,1.0,0.0,0.0,0.0,42.81018518518518,41.18764746461503,5.37989735354046,0.0,0.0,38.18981481481482,36.034220532319395,41.233560090702944,69.14776381801809,6.959398512133975,7.698936199813447,10.057152400080279,0.0,0.0,8.1,0
200085,49158,90.0,1.0,70.0,1.0,1.0,80.0,80.0,80.0,0.0,3.0,63.0,56.0,72.0,49.80276134122288,37.668236063745965,6.230481447578482,40.19723865877712,20.197238658777117,30.197238658777117,57.77777777777778,44.04971002485501,48.65702898348737,5.293304824724492,7.0967213784947605,8.980707057630978,85.0,1.6094379124341003,168.0,1
200085,172871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.80276134122288,37.668236063745965,6.230481447578482,0.0,0.0,0.0,0.0,0.0,40.15166058744481,0.0,0.0,8.558335134747413,0.0,0.0,0.0,0
200085,134106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.80276134122288,37.668236063745965,6.230481447578482,0.0,0.0,0.0,53.586715867158674,46.55681818181818,57.462690512997554,5.605802066295998,7.368339686311381,9.1604933995816,0.0,0.0,0.0,0
200085,284406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.80276134122288,37.668236063745965,6.230481447578482,0.0,0.0,0.0,61.397705544933075,75.34113684210526,52.143546456416985,6.261491684321042,9.382274835883651,9.09169759184541,0.0,0.0,0.0,0
200085,138809,0.0,0.0,0.0,0.0,1.0,80.0,80.0,80.0,0.0,1.0,0.0,0.0,0.0,49.80276134122288,37.668236063745965,6.230481447578482,0.0,0.0,30.197238658777117,0.0,0.0,48.89320478464909,0.0,0.0,8.431716999063786,0.0,0.0,8.0,1
200085,32503,90.0,1.0,90.0,1.0,1.0,80.0,80.0,80.0,0.0,3.0,81.0,72.0,72.0,49.80276134122288,37.668236063745965,6.230481447578482,40.19723865877712,40.19723865877712,30.197238658777117,68.22100122100122,72.77793930583319,49.8253691132523,6.709304340258298,9.306286713023391,8.713773715337725,85.38461538461539,2.6390573296152584,188.0,1
200099,173182,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.285714285714285,44.5454747390562,5.351858133476067,53.714285714285715,0.0,0.0,53.77358490566038,31.564814814814813,57.61481134735732,3.9889840465642745,4.6913478822291435,8.830396801098097,0.0,0.0,90.0,1
200099,239473,90.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,81.0,0.0,0.0,36.285714285714285,44.5454747390562,5.351858133476067,53.714285714285715,53.714285714285715,0.0,63.55081967213115,62.907985817997634,52.28061320625809,5.723585101952381,8.68676717538769,8.767983037683612,0.0,0.0,180.0,1
200099,276334,0.0,0.0,0.0,0.0,1.0,80.0,80.0,80.0,0.0,1.0,0.0,0.0,0.0,36.285714285714285,44.5454747390562,5.351858133476067,0.0,0.0,43.714285714285715,53.61725067385445,54.8005626758362,51.8226295529242,5.918893854273146,8.070906088787819,8.890190202719822,0.0,0.0,8.0,0
200099,41892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.285714285714285,44.5454747390562,5.351858133476067,0.0,0.0,0.0,33.3203125,32.93582887700535,66.04811514836379,4.859812404361672,5.236441962829949,9.443196602144186,0.0,0.0,0.0,0
200099,85375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.285714285714285,44.5454747390562,5.351858133476067,0.0,0.0,0.0,39.73913043478261,44.014379084967324,50.306569343065696,4.7535901911063645,6.641182169740591,4.927253685157205,0.0,0.0,0.0,0
200099,159970,90.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,90.0,0.0,0.0,36.285714285714285,44.5454747390562,5.351858133476067,53.714285714285715,63.714285714285715,0.0,75.92592592592592,61.787570444583594,12.6,3.332204510175204,8.762333040602343,3.9318256327243257,0.0,0.0,190.0,1
200106,67182,50.0,1.0,50.0,1.0,1.0,80.0,80.0,80.0,0.0,3.0,25.0,40.0,40.0,37.91878172588832,33.798950251593816,5.288267030694535,12.081218274111677,12.081218274111677,42.08121827411168,56.46153846153846,66.07692307692308,43.13410402817134,4.653960350157523,7.98139158158007,8.594339400592892,0.0,0.0,108.0,1
200106,181408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.91878172588832,33.798950251593816,5.288267030694535,0.0,0.0,0.0,38.59932088285229,39.62704471101418,34.33988038690488,6.380122536899765,6.822197390620491,5.459585514144159,0.0,0.0,0.0,0
200106,67509,90.0,1.0,90.0,1.0,1.0,80.0,80.0,80.0,0.0,3.0,81.0,72.0,72.0,37.91878172588832,33.798950251593816,5.288267030694535,52.08121827411168,52.08121827411168,42.08121827411168,53.04575163398693,71.28653519655218,37.13758552304829,6.823286122355687,8.943506132037239,8.310107519475665,80.0,1.0986122886681098,188.0,1
200106,72517,90.0,1.0,90.0,1.0,1.0,80.0,80.0,80.0,0.0,3.0,81.0,72.0,72.0,37.91878172588832,33.798950251593816,5.288267030694535,52.08121827411168,52.08121827411168,42.08121827411168,53.35849056603774,72.77250037815762,41.4001019920865,5.918893854273146,8.796641458940915,8.312994056102966,50.0,0.6931471805599453,188.0,1
200106,84948,0.0,0.0,0.0,0.0,1.0,80.0,80.0,80.0,0.0,1.0,0.0,0.0,0.0,37.91878172588832,33.798950251593816,5.288267030694535,0.0,0.0,42.08121827411168,41.132075471698116,27.690265486725664,69.1628145865434,3.9889840465642745,5.424950017481403,10.058994455134526,0.0,0.0,8.0,0
200106,152491,0.0,0.0,0.0,0.0,2.0,80.0,80.0,80.0,0.0,1.0,0.0,0.0,0.0,37.91878172588832,33.798950251593816,5.288267030694535,0.0,0.0,42.08121827411168,51.78506787330317,49.26265998887034,70.03595110439602,6.093569770045136,8.187299270155147,9.860684430210819,0.0,0.0,16.0,0
200118,63358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.01063829787234,48.88207579098006,5.645446897643238,0.0,0.0,0.0,0.0,0.0,36.53912375931755,0.0,0.0,7.405495663199472,0.0,0.0,0.0,1
200118,284107,100.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,41.01063829787234,48.88207579098006,5.645446897643238,58.98936170212766,58.98936170212766,0.0,55.47905759162304,51.852854122621565,53.03035393314002,5.948034989180646,7.768956044538332,8.492613572441847,83.33333333333333,1.9459101490553132,200.0,1
200118,77125,100.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,41.01063829787234,48.88207579098006,5.645446897643238,58.98936170212766,58.98936170212766,0.0,55.47905759162304,51.852854122621565,53.03035393314002,5.948034989180646,7.768956044538332,8.492613572441847,83.33333333333333,1.9459101490553132,200.0,1
200118,240379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.01063829787234,48.88207579098006,5.645446897643238,0.0,0.0,0.0,60.6125,51.726027397260275,10.113326686606847,4.394449154672439,7.124478262493424,8.70267641154777,0.0,0.0,0.0,0
200118,243335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.01063829787234,48.88207579098006,5.645446897643238,0.0,0.0,0.0,48.295597484276726,43.637123745819395,65.96966043801487,5.075173815233827,6.395261598115449,9.205830216498297,0.0,0.0,0.0,0
200118,153923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.01063829787234,48.88207579098006,5.645446897643238,0.0,0.0,0.0,60.0279394644936,76.51908639776053,56.523130205237,6.756932389247553,9.662625450728237,9.374101862508486,0.0,0.0,0.0,0
200124,78157,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.184842883548983,23.913797582336212,6.9874902470009905,0.0,-10.184842883548983,0.0,58.75757575757576,61.787570444583594,54.68240098524107,6.716594773520978,8.762333040602343,8.508219716617129,0.0,0.6931471805599453,0.0,0
200124,162126,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.184842883548983,23.913797582336212,6.9874902470009905,0.0,-10.184842883548983,0.0,37.14393939393939,37.1867816091954,44.873758587859264,4.890349128221754,5.855071922202427,9.01497410166142,0.0,0.6931471805599453,0.0,0
200124,284066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.184842883548983,23.913797582336212,6.9874902470009905,0.0,0.0,0.0,51.43518518518518,53.26920415224914,62.50685326634738,4.6913478822291435,7.27655640271871,9.372161558107662,0.0,0.0,0.0,0
200124,158428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.184842883548983,23.913797582336212,6.9874902470009905,0.0,0.0,0.0,32.14728682170543,32.52579852579853,46.137978787491726,5.961005339623274,6.703188113240863,5.4169888962655355,0.0,0.6931471805599453,0.0,1
200124,280405,0.0,0.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.184842883548983,23.913797582336212,6.9874902470009905,0.0,79.81515711645102,0.0,54.648809523809526,63.142340168878164,55.021718283298384,6.511745329644728,8.329899292995725,9.090486443500703,38.333333333333336,1.9459101490553132,90.0,1
200124,112595,0.0,0.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.184842883548983,23.913797582336212,6.9874902470009905,0.0,79.81515711645102,0.0,63.0625,63.142340168878164,56.523130205237,5.081404364984463,8.329899292995725,9.374101862508486,38.333333333333336,1.9459101490553132,90.0,1
200143,8486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.127906976744185,39.87270340740143,4.465908118654584,0.0,0.0,0.0,42.74390243902439,40.82520808561237,29.469069392146316,5.10594547390058,6.7357800142423265,5.123963979403259,0.0,0.0,0.0,1
200143,187136,0.0,0.0,0.0,0.0,1.0,20.0,20.0,20.0,0.0,1.0,0.0,0.0,0.0,52.127906976744185,39.87270340740143,4.465908118654584,0.0,0.0,-32.127906976744185,23.29056603773585,23.128140703517587,46.346480047302585,5.583496308781699,5.988961416889864,8.864585181756054,0.0,0.0,2.0,0
200143,216914,0.0,0.0,90.0,1.0,1.0,50.0,50.0,50.0,0.0,2.0,0.0,45.0,0.0,52.127906976744185,39.87270340740143,4.465908118654584,0.0,37.872093023255815,-2.1279069767441854,57.78688524590164,74.8690040869004,43.260092084464574,6.059123195581797,9.137662146478197,8.463140111460115,5.0,1.0986122886681098,95.0,1
200143,131171,0.0,0.0,0.0,0.0,1.0,50.0,50.0,50.0,0.0,1.0,0.0,0.0,0.0,52.127906976744185,39.87270340740143,4.465908118654584,0.0,0.0,-2.1279069767441854,0.0,0.0,48.19315806162048,0.0,0.0,8.584244178665848,0.0,0.0,5.0,0
200143,51859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.127906976744185,39.87270340740143,4.465908118654584,0.0,0.0,0.0,51.338582677165356,47.128571428571426,35.01549024627772,4.852030263919617,5.351858133476067,4.592591403781231,0.0,0.0,0.0,0
200143,273031,90.0,1.0,90.0,1.0,1.0,50.0,50.0,50.0,0.0,3.0,81.0,45.0,45.0,52.127906976744185,39.87270340740143,4.465908118654584,37.872093023255815,37.872093023255815,-2.1279069767441854,58.095238095238095,76.51324753974262,53.1579461657138,3.091042453358316,8.795733605950735,8.994730868316053,85.0,1.0986122886681098,185.0,1
200160,173982,0.0,0.0,0.0,0.0,2.0,100.0,80.0,90.0,100.0,1.0,0.0,0.0,0.0,24.611451942740285,39.49450987885275,6.194405391104672,0.0,0.0,65.38854805725971,58.80597014925373,53.56985294117647,48.14097197406314,4.90527477843843,6.9930151229329605,9.652030256907311,0.0,0.0,18.0,0
200160,191762,90.0,1.0,90.0,1.0,1.0,100.0,100.0,100.0,0.0,3.0,81.0,90.0,90.0,24.611451942740285,39.49450987885275,6.194405391104672,65.38854805725971,65.38854805725971,75.38854805725971,65.36963696369637,73.1840718329104,42.54865153457377,5.717027701406222,8.541690663016626,8.465183851255405,85.2,1.791759469228055,190.0,1
200160,111151,0.0,0.0,0.0,0.0,2.0,80.0,80.0,80.0,0.0,1.0,0.0,0.0,0.0,24.611451942740285,39.49450987885275,6.194405391104672,0.0,0.0,55.38854805725971,63.26701570680628,83.21689785624211,53.412893483936024,5.2574953720277815,8.62191350218664,9.09268232850795,95.0,1.0986122886681098,16.0,1
200160,293195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.611451942740285,39.49450987885275,6.194405391104672,0.0,0.0,0.0,15.238095238095237,29.097560975609756,25.0,3.7612001156935624,6.48768401848461,4.418840607796598,0.0,0.0,0.0,0
200160,231680,0.0,0.0,0.0,0.0,2.0,50.0,0.0,25.0,625.0,1.0,0.0,0.0,0.0,24.611451942740285,39.49450987885275,6.194405391104672,0.0,0.0,0.3885480572597153,56.49193548387097,48.57609710550887,48.587357689092904,6.208590026096629,7.669961995473577,8.464184140245184,0.0,0.0,5.0,0
200160,103933,80.0,1.0,86.0,1.0,1.0,100.0,100.0,100.0,0.0,3.0,68.8,86.0,80.0,24.611451942740285,39.49450987885275,6.194405391104672,55.38854805725971,61.38854805725971,75.38854805725971,52.78688524590164,66.25701434996787,48.9266087216568,4.812184355372417,8.448914350662942,8.709836297282063,100.0,0.6931471805599453,176.0,1
200166,193878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.04819277108434,26.148742103615508,4.430816798843313,0.0,0.0,0.0,68.28055077452667,70.58954326923077,46.98014203014421,6.366470447731438,8.51579221050061,8.035440815135955,0.0,0.0,0.0,0
200166,152465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.04819277108434,26.148742103615508,4.430816798843313,0.0,0.0,0.0,55.88625592417062,71.72602739726027,43.97958946210675,5.356586274672012,7.787382026484701,8.430399972446597,0.0,0.0,0.0,0
200166,282686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.04819277108434,26.148742103615508,4.430816798843313,0.0,0.0,0.0,66.37931034482759,60.24546553808948,47.65510481281597,3.4011973816621555,7.411556287811163,8.992640311280411,0.0,0.0,0.0,1
200166,58283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.04819277108434,26.148742103615508,4.430816798843313,0.0,0.0,0.0,59.70653685674548,76.20110160553146,45.031225748145076,6.579251212010101,9.744902053418757,7.940761810552253,0.0,0.0,0.0,0
200166,249972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.04819277108434,26.148742103615508,4.430816798843313,0.0,0.0,0.0,22.320627802690584,35.96319018404908,52.99351831884826,6.102558594613569,7.173958319756794,8.965462328515967,30.0,0.6931471805599453,0.0,1
200166,49989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.04819277108434,26.148742103615508,4.430816798843313,0.0,0.0,0.0,25.625,9.090909090909092,49.9690561004342,2.833213344056216,2.4849066497880004,9.22631214148588,0.0,0.0,0.0,1
200168,33106,0.0,0.0,0.0,0.0,1.0,72.0,72.0,72.0,0.0,1.0,0.0,0.0,0.0,80.7719298245614,18.904206849975342,4.74493212836325,0.0,0.0,-8.771929824561397,66.52777777777777,58.46210826210826,53.1579461657138,4.290459441148391,7.470793774195062,8.994730868316053,0.0,0.0,7.2,1
